"ID","Surfweight","Year","Age","Sex","Ethnicity","Edu","LFS","Partner","Parent","NumberChildren","Tenure","HhIncome","NZDep","Migrant","Disability","HomeAfford","LifeSatisfy","LifeWorth","Health","TeReo","GovTereo","Selfactual","Trust","TrustPolice","TrustMedia","TrustParliament","Voted","Mwb","Housecold","Housedamp","Moves","AccessMed","AccessGreen","AccessPt","NeighConnect","NeighCrime","Victim","Discrim","Lonely","Hardtalk","AgeC","SexC","DisabilityC","EthnicityC","VotedC","LFSC"
255,7311.486,2018,"45-54","Female","European/Other",4,"Employed",1,1,2,1,3,4,1,"not disabled",5,7,7,4,1,2,5,7,10,5,8,"Yes",16,2,2,0,5,5,5,9,4,0,0,1,2,4,1,0,4,1,1
256,5352.023,2018,"65+","Male","European/Other",1,"Employed",0,0,0,2,1,9,1,"Disabled",5,5,5,5,1,3,5,5,10,5,5,"Yes",10,2,1,0,4,4,5,7,3,0,0,4,2,6,0,1,4,1,1
257,4854.979,2018,"65+","Male","European/Other",1,"Employed",1,0,0,1,2,5,2,"not disabled",6,8,10,3,1,3,5,7,9,5,7,"No",20,1,1,1,5,5,4,9,3,0,0,1,5,6,0,0,4,0,1
258,9440.316,2018,"65+","Male","European/Other",1,"Employed",0,0,0,3,1,9,1,"not disabled",10,7,8,2,2,2,5,8,10,7,7,"Yes",16,2,2,0,4,4,5,10,1,1,0,1,1,6,0,0,4,1,1
259,6376.202,2018,"55-64","Male","European/Other",4,"Employed",0,0,0,2,3,5,1,"not disabled",10,10,10,5,2,5,5,10,10,8,8,"Yes",19,1,1,0,5,5,5,9,8,0,0,1,1,5,0,0,4,1,1
260,4137.361,2018,"35-44","Male","European/Other",2,"Employed",1,1,2,1,3,4,6,"not disabled",8,6,8,4,1,4,4,8,8,6,6,"No",18,1,1,1,4,5,1,5,2,0,0,3,2,3,0,0,4,0,1
261,25147.9,2018,"45-54","Female","European/Other",1,"Employed",0,0,0,1,1,10,6,"not disabled",4,6,7,3,1,4,4,6,7,5,3,"Yes",6,3,2,0,5,4,4,5,3,0,0,2,3,4,1,0,4,1,1
262,4236.583,2018,"55-64","Male","European/Other",1,"Employed",1,0,0,3,3,9,1,"Disabled",7,8,8,3,1,3,4,7,7,3,5,"Yes",9,2,2,1,3,3,2,8,2,0,0,2,4,5,0,1,4,1,1
263,3187.865,2018,"25-34","Female","European/Other",4,"Employed",0,0,0,2,3,6,1,"not disabled",10,9,9,5,1,4,5,7,7,3,2,"Yes",20,2,1,4,5,5,3,0,9,0,0,1,3,2,1,0,4,1,1
264,4574.143,2018,"15-24","Female","European/Other",1,"Employed",0,0,0,1,1,6,1,"Disabled",7,5,7,3,1,3,5,8,9,9,8,"Not Eligible",10,2,1,0,3,5,5,6,8,0,0,2,2,1,1,1,4,99,1
265,5025.351,2018,"25-34","Male","European/Other",1,"Employed",0,1,2,3,1,9,1,"not disabled",8,4,5,3,3,4,3,3,8,3,3,"Yes",1,1,1,2,4,5,5,3,5,1,1,4,2,2,0,0,4,1,1
266,11870.19,2018,"35-44","Female","European/Other",4,"Employed",1,1,1,1,2,6,5,"not disabled",6,7,7,4,1,3,4,8,10,5,6,"Yes",15,1,1,2,5,5,3,1,3,0,1,2,1,3,1,0,4,1,1
267,2892.966,2018,"45-54","Male","European/Other",3,"Employed",0,1,3,3,1,2,1,"not disabled",5,10,10,4,4,5,5,5,3,0,0,"No",14,4,2,1,5,5,5,3,8,0,1,1,1,4,0,0,4,0,1
268,4010.747,2018,"35-44","Female","European/Other",3,"Employed",1,1,2,1,2,6,6,"not disabled",5,8,8,4,1,3,4,8,7,6,6,"Yes",13,3,2,0,4,5,4,3,4,0,0,1,3,3,1,0,4,1,1
269,2386.546,2018,"65+","Male","European/Other",1,"Employed",1,0,0,3,1,10,1,"Disabled",4,9,7,2,1,4,5,7,8,2,7,"Yes",12,2,1,3,5,5,4,9,8,0,0,1,2,6,0,1,4,1,1
270,2688.408,2018,"45-54","Male","European/Other",4,"Employed",0,0,0,1,2,9,6,"Disabled",6,8,10,3,2,4,5,5,10,2,5,"Yes",7,1,1,1,5,5,5,8,1,1,1,1,1,4,0,1,4,1,1
271,5931.407,2018,"15-24","Male","European/Other",1,"Employed",0,0,0,1,2,5,1,"not disabled",1,8,7,4,1,3,4,6,9,6,5,"Not Eligible",15,2,1,0,4,5,5,2,3,0,0,1,2,1,0,0,4,99,1
272,2733.161,2018,"65+","Male","European/Other",1,"Employed",0,0,0,2,2,4,1,"not disabled",10,8,8,3,2,3,5,8,10,7,6,"Yes",16,3,1,0,4,4,4,8,2,0,0,2,2,6,0,0,4,1,1
273,8958.44,2018,"65+","Female","European/Other",1,"Employed",0,0,0,3,3,6,1,"not disabled",10,10,8,4,1,3,5,8,9,6,8,"Yes",15,1,1,3,3,5,3,7,8,0,0,2,3,6,1,0,4,1,1
274,4980.984,2018,"65+","Female","European/Other",4,"Employed",1,0,0,2,2,7,1,"not disabled",7,6,6,3,1,1,5,5,5,2,1,"Yes",20,2,2,0,5,5,5,2,3,0,0,1,2,6,1,0,4,1,1
275,3111.858,2018,"45-54","Male","European/Other",1,"Employed",1,1,1,1,2,4,1,"not disabled",8,8,8,3,1,4,5,7,8,7,8,"Yes",14,1,1,0,5,5,4,9,8,0,0,3,5,4,0,0,4,1,1
276,5189.262,2018,"65+","Female","European/Other",3,"Employed",1,0,0,2,2,9,1,"not disabled",10,8,10,3,1,4,5,7,7,3,7,"Yes",18,1,1,0,5,5,4,7,3,0,0,1,1,6,1,0,4,1,1
277,9648.02,2018,"45-54","Male","European/Other",4,"Employed",1,0,0,2,3,1,1,"not disabled",0,8,8,3,1,4,4,7,8,5,6,"Yes",15,1,1,0,5,5,5,6,8,0,0,1,2,4,0,0,4,1,1
278,4003.577,2018,"65+","Male","European/Other",2,"Employed",0,0,0,2,1,10,6,"not disabled",7,8,8,2,1,3,3,6,5,3,5,"Yes",17,1,1,0,4,4,5,1,4,0,0,1,2,6,0,0,4,1,1
279,5872.037,2018,"65+","Female","European/Other",1,"Employed",0,0,0,3,1,8,2,"Disabled",5,4,6,2,1,4,3,5,7,6,6,"Yes",3,2,1,1,3,5,1,5,3,1,0,3,2,6,1,1,4,1,1
280,5123.431,2018,"65+","Male","European/Other",1,"Employed",1,0,0,2,2,4,1,"not disabled",4,10,10,4,1,4,5,7,10,7,9,"Yes",12,2,1,0,5,5,1,5,8,0,0,3,2,6,0,0,4,1,1
281,2884.946,2018,"65+","Female","European/Other",2,"Employed",0,0,0,3,1,4,6,"Disabled",6,7,3,2,2,4,3,7,8,6,7,"Yes",13,3,1,1,3,4,3,7,8,0,0,4,5,6,1,1,4,1,1
282,5497.492,2018,"25-34","Female","European/Other",1,"Employed",1,1,2,3,2,10,6,"not disabled",3,8,8,3,3,5,5,6,4,4,5,"Yes",3,4,3,0,5,5,4,5,2,1,0,2,3,2,1,0,4,1,1
283,15203.96,2018,"35-44","Male","European/Other",2,"Employed",1,0,0,1,3,9,1,"not disabled",7,7,8,2,2,5,4,1,9,2,3,"Yes",7,1,1,0,5,5,5,2,4,0,1,1,1,3,0,0,4,1,1
284,3907.111,2018,"65+","Male","European/Other",2,"Employed",1,0,0,2,1,3,6,"not disabled",5,9,9,3,1,3,4,5,9,0,4,"Yes",16,2,1,0,5,4,4,1,3,0,0,1,1,6,0,0,4,1,1
285,11067.05,2018,"35-44","Male","European/Other",4,"Employed",1,1,2,1,2,5,1,"not disabled",8,6,8,4,1,4,5,0,2,2,3,"Yes",11,3,2,0,5,5,3,4,5,0,0,1,2,3,0,0,4,1,1
286,2056.833,2018,"45-54","Female","European/Other",2,"Employed",0,0,0,1,2,4,2,"not disabled",5,6,6,2,1,3,5,2,7,1,1,"Yes",19,2,1,0,5,5,5,5,3,0,0,2,1,4,1,0,4,1,1
287,4848.216,2018,"15-24","Female","European/Other",1,"Employed",0,0,0,3,2,2,4,"not disabled",7,8,7,4,1,4,4,7,9,7,8,"Not Eligible",11,1,2,1,5,5,5,6,9,0,1,3,3,1,1,0,4,99,1
288,3508.82,2018,"35-44","Male","European/Other",2,"Employed",0,0,0,3,3,9,5,"not disabled",9,5,7,3,1,4,3,5,9,5,5,"No",12,1,1,2,5,5,5,5,4,0,0,2,2,3,0,0,4,0,1
289,7918.247,2018,"25-34","Female","European/Other",4,"Employed",0,0,0,1,2,4,6,"not disabled",3,8,7,3,1,2,3,7,9,6,4,"Yes",17,2,1,1,4,5,2,6,3,1,0,1,2,2,1,0,4,1,1
290,2552.814,2018,"55-64","Female","European/Other",4,"Employed",1,0,0,2,3,4,1,"not disabled",10,8,9,4,1,4,5,8,8,7,8,"Yes",20,2,3,0,5,5,5,7,3,0,0,2,3,5,1,0,4,1,1
291,3050.859,2018,"25-34","Female","European/Other",3,"Employed",0,0,0,1,3,9,1,"not disabled",5,5,5,5,1,2,5,5,8,3,3,"Yes",16,1,1,0,5,5,4,5,8,0,0,1,1,2,1,0,4,1,1
292,4478.276,2018,"25-34","Male","European/Other",1,"Employed",0,0,0,3,1,8,1,"not disabled",7,7,6,5,3,5,5,5,7,4,4,"Yes",15,1,1,4,1,4,4,5,9,0,0,2,2,2,0,0,4,1,1
293,7494.13,2018,"65+","Male","European/Other",4,"Employed",0,0,0,2,1,3,6,"not disabled",3,6,7,2,2,5,5,8,8,5,7,"Yes",9,2,1,0,5,5,3,6,3,0,0,3,3,6,0,0,4,1,1
294,2505.735,2018,"15-24","Male","European/Other",1,"Employed",1,0,0,3,2,7,1,"not disabled",5,9,8,4,2,4,4,8,10,6,8,"Yes",17,99,1,1,4,5,4,5,3,1,0,1,1,1,0,0,4,1,1
295,9591.758,2018,"45-54","Female","European/Other",4,"Employed",1,1,3,3,3,4,1,"not disabled",8,9,9,5,1,2,5,5,10,5,9,"Yes",16,1,1,0,3,5,1,8,8,1,0,1,2,4,1,0,4,1,1
296,7205.892,2018,"65+","Female","European/Other",4,"Employed",1,0,0,2,1,2,5,"not disabled",5,5,7,3,1,5,4,8,9,8,6,"Yes",13,2,1,1,3,5,4,3,8,0,1,2,4,6,1,0,4,1,1
297,6601.583,2018,"35-44","Male","European/Other",2,"Employed",0,0,0,1,2,7,1,"not disabled",8,10,9,4,1,3,5,10,10,8,9,"Yes",16,2,1,1,4,5,5,8,3,0,0,1,1,3,0,0,4,1,1
298,7205.765,2018,"25-34","Male","European/Other",1,"Employed",0,1,4,3,1,9,1,"not disabled",5,7,7,3,4,5,5,5,7,6,6,"Yes",10,1,2,4,4,4,4,5,3,0,0,1,1,2,0,0,4,1,1
299,3227.634,2018,"55-64","Male","European/Other",1,"Employed",0,0,0,1,1,9,1,"not disabled",7,8,7,3,1,5,5,5,10,3,3,"No",16,3,2,2,3,4,4,2,3,0,0,1,1,5,0,0,4,0,1
300,11208.1,2018,"55-64","Female","European/Other",1,"Employed",0,0,0,2,1,9,1,"not disabled",0,2,2,1,1,2,5,1,2,0,0,"Yes",0,2,1,1,4,3,1,2,3,0,1,1,6,5,1,0,4,1,1
301,10278.09,2018,"35-44","Male","European/Other",4,"Employed",1,1,3,1,3,1,6,"not disabled",3,8,8,3,1,2,4,8,7,8,7,"Yes",16,2,2,0,5,5,3,10,8,0,0,1,3,3,0,0,4,1,1
302,3453.522,2018,"55-64","Female","European/Other",4,"Employed",1,0,0,2,3,1,6,"not disabled",6,4,7,4,2,4,4,5,5,5,5,"Yes",20,3,1,0,5,5,5,5,8,0,1,3,1,5,1,0,4,1,1
303,7544.371,2018,"25-34","Male","European/Other",4,"Employed",1,0,0,3,1,8,4,"not disabled",6,10,10,3,1,3,4,5,10,5,5,"No",11,2,1,1,4,4,4,5,8,0,0,3,1,2,0,0,4,0,1
304,7882.137,2018,"65+","Male","European/Other",1,"Employed",1,0,0,2,2,2,2,"Disabled",2,10,10,3,1,3,4,8,9,5,5,"Yes",20,1,1,0,5,5,4,5,8,0,0,1,1,6,0,1,4,1,1
305,8142.597,2018,"15-24","Male","European/Other",3,"Employed",0,0,0,1,3,3,3,"not disabled",10,6,10,3,4,5,4,8,10,7,7,"No",12,2,2,0,5,5,2,10,8,1,1,2,3,1,0,0,4,0,1
306,8196.328,2018,"35-44","Male","European/Other",2,"Employed",0,1,1,1,1,8,1,"not disabled",5,8,10,4,2,3,5,8,10,6,9,"Yes",4,1,1,0,4,3,4,5,3,0,0,3,4,3,0,0,4,1,1
307,8885.57,2018,"65+","Male","European/Other",1,"Employed",0,0,0,2,1,4,1,"not disabled",7,8,8,3,1,3,5,8,8,6,5,"Yes",15,2,2,0,5,5,5,7,3,0,0,1,3,6,0,0,4,1,1
308,4095.714,2018,"45-54","Female","European/Other",1,"Employed",0,0,0,1,1,3,1,"not disabled",5,8,4,4,1,3,5,5,5,5,5,"Yes",18,1,1,0,5,5,5,7,3,0,0,1,3,4,1,0,4,1,1
309,7041.576,2018,"25-34","Male","European/Other",2,"Employed",0,1,3,3,2,6,1,"not disabled",10,1,8,3,3,4,5,2,7,1,4,"Yes",9,2,1,4,3,5,1,9,8,0,1,4,1,2,0,0,4,1,1
310,10511.25,2018,"45-54","Female","European/Other",4,"Employed",0,0,0,3,2,7,6,"not disabled",8,9,9,4,1,5,3,9,5,5,5,"No",18,3,1,1,5,5,5,5,3,0,0,2,3,4,1,0,4,0,1
311,3393.185,2018,"45-54","Male","European/Other",4,"Employed",0,1,1,1,1,9,6,"not disabled",3,3,6,4,2,5,5,9,8,5,6,"Yes",4,2,2,0,5,1,4,8,8,0,0,1,3,4,0,0,4,1,1
312,11540.93,2018,"55-64","Male","European/Other",1,"Employed",0,0,0,2,2,8,1,"not disabled",6,7,6,3,1,3,3,8,7,3,1,"Yes",15,1,1,0,5,5,5,5,3,0,0,1,3,5,0,0,4,1,1
313,6928.133,2018,"55-64","Female","European/Other",1,"Employed",1,0,0,1,1,9,1,"not disabled",8,5,7,4,1,3,5,7,9,4,5,"Yes",13,2,1,1,4,4,5,8,3,0,0,1,4,5,1,0,4,1,1
314,4967.29,2018,"65+","Female","European/Other",2,"Employed",1,0,0,2,3,1,1,"not disabled",6,9,10,2,1,3,5,8,10,8,8,"Yes",18,2,1,0,5,5,4,10,8,0,0,1,3,6,1,0,4,1,1
315,6415.368,2018,"35-44","Male","European/Other",1,"Employed",0,1,4,3,1,9,1,"not disabled",7,7,6,3,1,3,4,6,8,7,8,"Yes",15,2,2,0,4,5,5,7,3,1,0,1,2,3,0,0,4,1,1
316,3343.497,2018,"65+","Male","European/Other",1,"Employed",0,0,0,3,1,7,1,"not disabled",10,10,10,4,1,3,5,8,10,8,6,"No",17,1,1,1,3,4,4,10,3,1,0,1,1,6,0,0,4,0,1
317,2101.652,2018,"25-34","Female","European/Other",4,"Employed",1,1,1,1,3,7,5,"not disabled",6,8,8,2,1,4,5,10,10,10,10,"No",14,2,1,4,4,4,4,2,2,0,0,1,2,2,1,0,4,0,1
318,2130.85,2018,"65+","Male","European/Other",1,"Employed",0,0,0,2,1,4,1,"not disabled",5,5,5,4,1,3,4,6,6,5,6,"Yes",11,2,1,0,4,5,3,7,3,0,0,3,6,6,0,0,4,1,1
319,13365.35,2018,"65+","Male","European/Other",1,"Employed",1,0,0,2,1,8,6,"not disabled",4,8,8,3,1,4,3,8,8,8,8,"Yes",13,2,1,0,4,5,4,5,3,0,0,1,2,6,0,0,4,1,1
320,5787.75,2018,"65+","Male","European/Other",1,"Employed",1,0,0,1,2,10,6,"not disabled",10,10,10,3,4,5,5,9,1,4,1,"Yes",7,2,2,0,4,4,4,9,8,0,0,3,3,6,0,0,4,1,1
321,9395.684,2018,"25-34","Female","European/Other",3,"Employed",1,1,2,1,2,4,2,"not disabled",6,10,10,4,1,5,5,7,5,6,7,"Yes",13,1,1,3,5,5,3,5,8,0,0,1,2,2,1,0,4,1,1
322,4139.017,2018,"55-64","Male","European/Other",4,"Employed",0,0,0,2,1,4,6,"not disabled",5,6,9,5,2,4,5,7,5,4,1,"Yes",15,1,1,0,5,5,5,4,3,0,0,1,2,5,0,0,4,1,1
323,6473.607,2018,"45-54","Male","European/Other",1,"Employed",1,0,0,1,2,10,1,"not disabled",7,8,8,1,3,2,5,5,8,7,7,"Yes",11,1,2,0,4,4,1,10,1,0,0,1,3,4,0,0,4,1,1
324,3596.229,2018,"35-44","Male","European/Other",4,"Employed",1,0,0,3,3,3,4,"not disabled",6,8,10,5,1,5,3,9,6,1,6,"No",17,3,2,4,3,2,5,2,3,1,1,4,4,3,0,0,4,0,1
325,2360.945,2018,"25-34","Male","European/Other",4,"Employed",0,0,0,3,2,7,6,"not disabled",6,9,10,4,1,4,5,8,9,7,9,"Yes",8,1,1,0,5,4,5,10,8,0,0,1,2,2,0,0,4,1,1
326,2416.482,2018,"35-44","Male","European/Other",3,"Employed",0,1,2,2,1,4,2,"not disabled",10,8,10,4,1,5,5,7,9,8,6,"Yes",15,1,1,0,4,4,4,8,3,0,0,1,2,3,0,0,4,1,1
327,4086.536,2018,"25-34","Female","European/Other",3,"Employed",1,1,2,1,3,5,6,"not disabled",6,8,8,3,1,4,5,8,9,6,4,"Yes",15,1,1,2,4,5,3,7,8,0,0,1,2,2,1,0,4,1,1
328,2822.253,2018,"15-24","Female","European/Other",1,"Employed",1,1,2,3,2,10,1,"not disabled",7,9,7,3,1,3,4,5,8,1,2,"No",9,3,2,4,5,5,4,1,5,0,0,1,2,1,1,0,4,0,1
329,4261.207,2018,"35-44","Male","European/Other",4,"Employed",0,1,2,3,1,8,1,"not disabled",6,7,8,3,2,5,5,8,9,3,8,"Yes",8,2,1,0,2,4,2,8,4,0,0,3,2,3,0,0,4,1,1
330,3684.245,2018,"65+","Female","European/Other",2,"Employed",0,0,0,3,2,1,2,"not disabled",7,8,8,3,1,3,4,7,8,7,7,"Yes",17,1,1,0,5,5,4,8,3,0,0,1,2,6,1,0,4,1,1
331,7991.422,2018,"25-34","Female","European/Other",1,"Employed",0,0,0,1,2,6,2,"Disabled",7,3,2,2,1,1,2,0,0,0,0,"Yes",1,1,2,0,4,5,4,0,5,0,0,5,5,2,1,1,4,1,1
332,5537.004,2018,"35-44","Female","European/Other",2,"Employed",1,1,1,3,1,7,4,"not disabled",5,10,10,5,1,2,5,10,10,8,7,"No",18,4,2,1,4,4,5,0,3,0,1,2,1,3,1,0,4,0,1
333,3061.725,2018,"15-24","Male","European/Other",1,"Employed",0,0,0,1,2,2,1,"not disabled",7,7,9,3,3,4,4,5,7,2,5,"Yes",12,1,1,0,5,5,5,2,8,0,0,2,1,1,0,0,4,1,1
334,3825.44,2018,"55-64","Male","European/Other",2,"Employed",0,0,0,2,1,7,6,"not disabled",7,7,8,4,1,3,4,4,8,3,7,"Yes",16,1,2,0,4,4,4,3,4,0,1,1,2,5,0,0,4,1,1
335,3826.96,2018,"35-44","Male","European/Other",1,"Employed",0,0,0,3,2,10,6,"not disabled",5,8,9,4,2,4,5,8,8,5,4,"Yes",7,4,2,2,4,4,4,5,4,0,0,1,2,3,0,0,4,1,1
336,5106.039,2018,"65+","Male","European/Other",4,"Employed",0,0,0,2,2,9,1,"not disabled",8,5,5,3,1,3,3,5,7,4,4,"Yes",18,2,1,0,5,5,4,4,8,0,0,3,4,6,0,0,4,1,1
337,3942.34,2018,"55-64","Male","European/Other",3,"Employed",0,0,0,1,2,4,1,"not disabled",7,8,8,3,1,1,5,5,5,0,1,"Yes",17,2,1,0,5,5,1,10,3,0,0,1,2,5,0,0,4,1,1
338,3219.822,2018,"35-44","Female","European/Other",4,"Employed",1,1,3,1,3,1,1,"not disabled",7,10,9,4,2,5,5,8,9,7,6,"Yes",19,2,2,0,5,5,5,8,8,1,0,1,1,3,1,0,4,1,1
339,3525.557,2018,"15-24","Male","European/Other",4,"Employed",0,0,0,1,1,8,6,"not disabled",8,10,10,5,1,2,4,8,8,5,6,"Yes",20,1,1,3,4,4,4,4,3,0,0,1,2,1,0,0,4,1,1
340,4219.007,2018,"15-24","Male","European/Other",1,"Employed",0,0,0,2,2,1,5,"not disabled",8,9,8,3,1,3,5,8,8,7,7,"Not Eligible",15,1,1,0,5,5,5,2,3,0,0,3,2,1,0,0,4,99,1
341,2123.872,2018,"25-34","Female","European/Other",4,"Employed",1,1,1,3,3,8,5,"not disabled",10,10,10,4,1,5,3,5,5,4,2,"Yes",14,4,3,1,4,2,4,4,9,0,1,2,1,2,1,0,4,1,1
342,2547.17,2018,"65+","Male","European/Other",4,"Employed",1,0,0,2,3,5,2,"not disabled",7,6,8,3,1,3,5,6,7,7,7,"Yes",14,2,1,0,5,5,5,4,3,0,0,1,2,6,0,0,4,1,1
343,4018.731,2018,"45-54","Female","European/Other",2,"Employed",1,1,2,3,3,2,6,"not disabled",9,8,8,3,1,3,5,8,7,8,5,"No",13,1,1,0,5,5,3,7,4,0,0,1,2,4,1,0,4,0,1
344,7742.71,2018,"45-54","Female","European/Other",4,"Employed",1,0,0,1,3,2,6,"Disabled",5,8,8,4,2,5,5,8,9,7,7,"Yes",17,1,1,0,5,5,5,6,3,0,0,1,2,4,1,1,4,1,1
345,3314.115,2018,"55-64","Male","European/Other",2,"Employed",0,0,0,1,1,8,2,"not disabled",8,6,8,2,1,4,3,8,8,8,7,"Yes",16,1,1,0,4,4,4,6,3,0,0,1,2,5,0,0,4,1,1
346,9905.072,2018,"45-54","Male","European/Other",1,"Employed",0,1,2,2,1,2,1,"not disabled",7,7,9,4,1,4,5,5,8,5,6,"Yes",9,1,1,0,4,4,4,2,3,0,0,1,3,4,0,0,4,1,1
347,3055.35,2018,"65+","Female","European/Other",2,"Employed",1,0,0,2,1,6,6,"Disabled",5,10,10,2,1,3,5,10,10,10,9,"Yes",15,1,1,0,5,5,5,10,8,0,0,1,1,6,1,1,4,1,1
348,7138.986,2018,"55-64","Male","European/Other",1,"Employed",1,0,0,2,2,7,2,"not disabled",7,9,8,2,1,3,5,6,8,5,7,"Yes",8,2,2,1,3,4,1,6,8,0,1,1,1,5,0,0,4,1,1
349,2596.915,2018,"65+","Female","European/Other",1,"Employed",0,0,0,3,1,3,1,"Disabled",10,10,10,4,1,1,3,0,10,6,10,"Yes",11,1,2,0,4,5,1,10,8,0,0,5,5,6,1,1,4,1,1
350,10791.37,2018,"55-64","Female","European/Other",1,"Employed",1,0,0,1,1,9,1,"not disabled",7,9,9,4,1,2,4,6,8,7,5,"Yes",19,1,1,0,4,5,4,3,3,0,0,1,2,5,1,0,4,1,1
351,11367.96,2018,"25-34","Female","European/Other",2,"Employed",1,0,0,3,3,6,2,"not disabled",10,5,7,4,1,4,3,5,7,2,6,"No",13,1,2,4,4,4,3,6,1,0,0,1,1,2,1,0,4,0,1
352,4204.63,2018,"65+","Female","European/Other",3,"Employed",1,0,0,2,1,4,1,"not disabled",5,10,10,5,1,2,4,5,10,2,1,"Yes",20,3,1,0,4,4,3,6,3,0,0,1,2,6,1,0,4,1,1
353,5522.887,2018,"65+","Male","European/Other",2,"Employed",0,0,0,2,1,8,6,"not disabled",8,10,10,2,1,2,5,5,10,2,5,"Yes",16,1,1,0,4,4,4,8,5,0,0,1,1,6,0,0,4,1,1
354,7063.082,2018,"35-44","Male","European/Other",3,"Employed",1,1,4,1,3,3,2,"not disabled",2,8,10,5,2,5,5,9,9,5,8,"Yes",6,2,1,0,4,5,4,10,4,0,0,2,2,3,0,0,4,1,1
355,5123.72,2018,"15-24","Male","European/Other",4,"Employed",1,0,0,3,3,2,1,"not disabled",6,8,4,4,2,5,5,4,1,1,1,"Yes",8,4,3,4,5,5,5,8,4,1,1,3,4,1,0,0,4,1,1
356,3096.257,2018,"45-54","Female","European/Other",1,"Employed",0,1,2,1,2,3,1,"not disabled",8,5,5,5,1,4,4,5,9,5,5,"Yes",20,1,1,0,5,5,5,8,3,0,0,3,2,4,1,0,4,1,1
357,5730.965,2018,"55-64","Female","European/Other",3,"Employed",1,1,1,2,2,1,1,"not disabled",10,8,9,5,1,2,5,2,7,6,5,"Yes",19,1,1,0,5,5,5,5,3,0,0,1,1,5,1,0,4,1,1
358,6739.398,2018,"35-44","Female","European/Other",2,"Employed",1,0,0,1,3,3,1,"not disabled",7,7,6,3,1,4,5,9,8,2,8,"Yes",17,2,1,2,3,4,2,2,3,1,0,2,2,3,1,0,4,1,1
359,5104.848,2018,"45-54","Male","European/Other",1,"Employed",1,1,3,2,2,8,1,"Disabled",5,5,5,2,1,4,3,5,8,7,5,"Yes",6,99,2,2,4,4,4,8,2,0,0,1,1,4,0,1,4,1,1
360,10467.9,2018,"25-34","Male","European/Other",1,"Employed",0,0,0,3,1,10,1,"not disabled",5,10,10,5,4,5,5,10,10,6,10,"Yes",9,1,1,0,5,4,1,10,5,0,0,3,3,2,0,0,4,1,1
361,6995.691,2018,"25-34","Female","European/Other",1,"Employed",0,0,0,1,1,3,1,"not disabled",7,6,5,4,1,2,4,7,5,3,3,"Yes",13,1,1,0,4,4,4,9,5,0,0,1,2,2,1,0,4,1,1
362,7829.893,2018,"35-44","Female","European/Other",2,"Employed",1,1,3,3,1,9,5,"not disabled",4,10,8,4,1,3,4,8,10,5,9,"Yes",14,2,2,1,3,5,5,3,8,0,0,1,1,3,1,0,4,1,1
363,3363.264,2018,"25-34","Female","European/Other",1,"Employed",1,0,0,1,3,2,1,"not disabled",7,7,8,4,1,3,5,8,7,5,2,"Yes",14,2,1,3,3,5,3,1,9,0,0,1,1,2,1,0,4,1,1
364,3032.215,2018,"25-34","Female","European/Other",1,"Employed",0,0,0,3,1,9,1,"not disabled",9,4,7,5,1,3,2,6,2,1,4,"Yes",3,1,1,3,2,5,5,0,8,0,0,1,5,2,1,0,4,1,1
365,5059.337,2018,"25-34","Female","European/Other",4,"Employed",1,1,1,1,3,8,1,"not disabled",7,8,7,4,1,4,5,8,6,5,6,"Yes",17,1,1,2,5,5,5,8,3,0,0,1,1,2,1,0,4,1,1
366,6205.587,2018,"35-44","Female","European/Other",1,"Employed",0,0,0,2,1,2,1,"not disabled",8,7,7,4,1,4,5,8,10,3,3,"Yes",18,2,2,3,4,5,5,8,3,0,0,2,2,3,1,0,4,1,1
367,5277.059,2018,"35-44","Male","European/Other",4,"Employed",1,0,0,3,2,3,1,"not disabled",5,8,8,3,3,4,5,5,8,4,5,"Yes",9,2,3,1,5,5,5,10,1,0,0,1,1,3,0,0,4,1,1
368,3473.513,2018,"25-34","Male","European/Other",2,"Employed",0,1,3,3,1,9,1,"not disabled",7,8,8,3,1,2,3,9,9,8,8,"Yes",8,1,1,1,4,4,4,3,3,0,0,1,2,2,0,0,4,1,1
369,2208.876,2018,"45-54","Female","European/Other",1,"Employed",0,0,0,3,1,9,1,"not disabled",3,7,7,5,4,5,4,3,3,0,3,"Yes",3,3,1,0,4,5,2,4,5,0,0,1,2,4,1,0,4,1,1
370,4467.027,2018,"15-24","Female","European/Other",1,"Employed",0,0,0,3,3,7,1,"not disabled",7,8,8,3,1,3,4,7,7,5,6,"Not Eligible",15,1,1,0,4,5,5,5,3,0,0,1,2,1,1,0,4,99,1
371,2338.753,2018,"15-24","Female","European/Other",1,"Employed",0,0,0,3,2,10,1,"not disabled",3,7,8,4,1,3,2,6,7,1,4,"Yes",9,3,2,1,4,5,5,1,4,0,1,5,3,1,1,0,4,1,1
372,2652.559,2018,"65+","Female","European/Other",1,"Employed",0,0,0,2,1,7,3,"not disabled",5,7,8,3,2,5,4,7,5,8,9,"Yes",10,3,1,0,4,5,2,10,8,0,0,3,1,6,1,0,4,1,1
373,1699.202,2018,"65+","Female","European/Other",2,"Employed",0,0,0,3,1,4,1,"not disabled",5,7,10,5,1,3,5,7,9,3,4,"No",17,2,2,0,5,5,4,5,1,0,0,3,3,6,1,0,4,0,1
